alpha_rate,tau_rate,o_winrate,drawrate,x_winrate
1e-06,1000.0,0.243,0.7570000000000001,0.0
1e-06,112000.0,0.1015,0.8985000000000001,0.0
1e-06,223000.0,0.08875000000000001,0.91125,0.0
1e-06,334000.0,0.08637500000000001,0.913625,0.0
1e-06,445000.0,0.084125,0.915875,0.0
1e-06,556000.0,0.082625,0.917375,0.0
1e-06,667000.0,0.08275,0.91725,0.0
1e-06,778000.0,0.08175,0.91825,0.0
1e-06,889000.0,0.079625,0.9203749999999999,0.0
1e-06,1000000.0,0.07825,0.9217500000000001,0.0
0.00011200000000000001,1000.0,0.245875,0.7541249999999999,0.0
0.00011200000000000001,112000.0,0.10425,0.8957499999999999,0.0
0.00011200000000000001,223000.0,0.098125,0.901875,0.0
0.00011200000000000001,334000.0,0.09287500000000001,0.9071250000000001,0.0
0.00011200000000000001,445000.0,0.08937500000000001,0.910625,0.0
0.00011200000000000001,556000.0,0.08775000000000001,0.91225,0.0
0.00011200000000000001,667000.0,0.08612500000000001,0.913875,0.0
0.00011200000000000001,778000.0,0.0845,0.9155,0.0
0.00011200000000000001,889000.0,0.085,0.915,0.0
0.00011200000000000001,1000000.0,0.081375,0.918625,0.0
0.00022300000000000003,1000.0,0.254625,0.7453750000000001,0.0
0.00022300000000000003,112000.0,0.10875000000000001,0.89125,0.0
0.00022300000000000003,223000.0,0.1015,0.8985,0.0
0.00022300000000000003,334000.0,0.09575,0.90425,0.0
0.00022300000000000003,445000.0,0.09012500000000001,0.909875,0.0
0.00022300000000000003,556000.0,0.09000000000000001,0.91,0.0
0.00022300000000000003,667000.0,0.08737500000000001,0.912625,0.0
0.00022300000000000003,778000.0,0.08712500000000001,0.9128750000000001,0.0
0.00022300000000000003,889000.0,0.08575,0.91425,0.0
0.00022300000000000003,1000000.0,0.08425,0.9157500000000001,0.0
0.0003340000000000001,1000.0,0.262625,0.737375,0.0
0.0003340000000000001,112000.0,0.113125,0.886875,0.0
0.0003340000000000001,223000.0,0.1055,0.8945,0.0
0.0003340000000000001,334000.0,0.101875,0.898125,0.0
0.0003340000000000001,445000.0,0.09550000000000002,0.9045000000000001,0.0
0.0003340000000000001,556000.0,0.09550000000000002,0.9045,0.0
0.0003340000000000001,667000.0,0.09325000000000001,0.9067500000000001,0.0
0.0003340000000000001,778000.0,0.09012500000000001,0.909875,0.0
0.0003340000000000001,889000.0,0.09050000000000001,0.9095000000000001,0.0
0.0003340000000000001,1000000.0,0.08912500000000001,0.910875,0.0
0.0004450000000000001,1000.0,0.27299999999999996,0.727,0.0
0.0004450000000000001,112000.0,0.1155,0.8845000000000001,0.0
0.0004450000000000001,223000.0,0.109125,0.8908750000000001,0.0
0.0004450000000000001,334000.0,0.104125,0.895875,0.0
0.0004450000000000001,445000.0,0.097875,0.9021250000000001,0.0
0.0004450000000000001,556000.0,0.097375,0.902625,0.0
0.0004450000000000001,667000.0,0.099125,0.900875,0.0
0.0004450000000000001,778000.0,0.09312500000000001,0.9068750000000001,0.0
0.0004450000000000001,889000.0,0.093875,0.906125,0.0
0.0004450000000000001,1000000.0,0.09425000000000001,0.9057499999999999,0.0
0.0005560000000000001,1000.0,0.28125,0.71875,0.0
0.0005560000000000001,112000.0,0.12225000000000001,0.87775,0.0
0.0005560000000000001,223000.0,0.114,0.886,0.0
0.0005560000000000001,334000.0,0.1075,0.8925,0.0
0.0005560000000000001,445000.0,0.105625,0.894375,0.0
0.0005560000000000001,556000.0,0.102625,0.897375,0.0
0.0005560000000000001,667000.0,0.098625,0.901375,0.0
0.0005560000000000001,778000.0,0.099125,0.900875,0.0
0.0005560000000000001,889000.0,0.097,0.903,0.0
0.0005560000000000001,1000000.0,0.096,0.9039999999999999,0.0
0.0006670000000000002,1000.0,0.28475,0.71525,0.0
0.0006670000000000002,112000.0,0.128625,0.871375,0.0
0.0006670000000000002,223000.0,0.115375,0.884625,0.0
0.0006670000000000002,334000.0,0.109625,0.8903750000000001,0.0
0.0006670000000000002,445000.0,0.111125,0.888875,0.0
0.0006670000000000002,556000.0,0.1075,0.8925000000000001,0.0
0.0006670000000000002,667000.0,0.10625,0.89375,0.0
0.0006670000000000002,778000.0,0.100375,0.899625,0.0
0.0006670000000000002,889000.0,0.100375,0.899625,0.0
0.0006670000000000002,1000000.0,0.1005,0.8995,0.0
0.0007780000000000002,1000.0,0.29225,0.70775,0.0
0.0007780000000000002,112000.0,0.133125,0.8668750000000001,0.0
0.0007780000000000002,223000.0,0.11937500000000001,0.880625,0.0
0.0007780000000000002,334000.0,0.11575,0.88425,0.0
0.0007780000000000002,445000.0,0.110375,0.8896250000000001,0.0
0.0007780000000000002,556000.0,0.11125,0.8887499999999999,0.0
0.0007780000000000002,667000.0,0.106625,0.893375,0.0
0.0007780000000000002,778000.0,0.10675,0.89325,0.0
0.0007780000000000002,889000.0,0.10525,0.89475,0.0
0.0007780000000000002,1000000.0,0.10200000000000001,0.8980000000000001,0.0
0.0008890000000000001,1000.0,0.29725,0.70275,0.0
0.0008890000000000001,112000.0,0.134125,0.865875,0.0
0.0008890000000000001,223000.0,0.12575,0.87425,0.0
0.0008890000000000001,334000.0,0.11837500000000001,0.8816249999999999,0.0
0.0008890000000000001,445000.0,0.11525,0.8847499999999999,0.0
0.0008890000000000001,556000.0,0.1115,0.8885,0.0
0.0008890000000000001,667000.0,0.110625,0.8893749999999999,0.0
0.0008890000000000001,778000.0,0.109875,0.8901249999999999,0.0
0.0008890000000000001,889000.0,0.10637500000000001,0.8936249999999999,0.0
0.0008890000000000001,1000000.0,0.105375,0.894625,0.0
0.001,1000.0,0.30725,0.69275,0.0
0.001,112000.0,0.135375,0.864625,0.0
0.001,223000.0,0.12637500000000002,0.8736250000000001,0.0
0.001,334000.0,0.12425000000000001,0.87575,0.0
0.001,445000.0,0.12287500000000001,0.8771249999999999,0.0
0.001,556000.0,0.11837500000000001,0.881625,0.0
0.001,667000.0,0.11375,0.88625,0.0
0.001,778000.0,0.115875,0.884125,0.0
0.001,889000.0,0.11425,0.88575,0.0
0.001,1000000.0,0.112625,0.8873749999999999,0.0
